date,Open,High,Low,Close,Volume,Raw_Close
2026-02-02 00:00:00+00:00,630.3482314594798,637.0872661330667,630.2388960886695,635.815,9490299,639.68
2026-02-03 00:00:00+00:00,636.461059799732,637.1270115903178,625.3038824126784,630.3184,9702804,634.15
2026-02-04 00:00:00+00:00,631.0937108937883,632.0777292482287,623.2116244789273,627.098,11321980,630.91
2026-02-05 00:00:00+00:00,622.4562279698283,624.9510624297866,617.7448672765206,619.3352,11714650,623.1
2026-02-06 00:00:00+00:00,622.9332789119073,632.8728576538001,622.4164208173289,631.4018,12987910,635.24
2026-02-09 00:00:00+00:00,630.2389348134685,636.1231660404555,629.2847351550381,634.3738,8908503,638.23
2026-02-10 00:00:00+00:00,635.2782864747659,636.749344246119,632.2367751366979,632.5946,13645330,636.44
2026-02-11 00:00:00+00:00,636.6200856431209,637.2760978470967,630.0102657091223,632.5051,5344960,636.35
2026-02-12 00:00:00+00:00,634.6520742501875,635.6559717537391,621.9791107152548,622.7047,8951077,626.49
2026-02-13 00:00:00+00:00,623.1420583180462,627.3564400309464,619.3501087343873,623.1023,9312797,626.89
2026-02-17 00:00:00+00:00,621.7604032293508,626.1238782592079,617.7547530310992,624.1956,8718635,627.99
2026-02-18 00:00:00+00:00,625.3088259763923,629.9704883149806,624.2055327576646,627.3365,9509175,631.15
2026-02-19 00:00:00+00:00,625.1498044334663,627.2669347036679,623.0227345845313,625.7263,5212447,629.53
2026-02-20 00:00:00+00:00,623.6887152077222,630.7458164348129,623.2414341440334,630.1892,7482010,634.02
2026-02-23 00:00:00+00:00,628.7877103675733,630.7756261778436,621.9691591383458,623.8378,10868740,627.63
2026-02-24 00:00:00+00:00,623.3606732177598,629.2647829186503,621.6212469590799,628.3901,6930317,632.21
2026-02-25 00:00:00+00:00,630.9346761093595,634.145160227754,630.9048573714178,633.678,12135150,637.53
2026-02-26 00:00:00+00:00,633.7972441675211,633.9165191134947,625.6269103683255,630.1196,9497705,633.95
2026-02-27 00:00:00+00:00,624.4441178498987,627.8732726419879,623.1519725659231,627.2272,10471130,631.04
2026-03-02 00:00:00+00:00,620.4136680601317,629.5133534596375,619.8322026359143,627.4658,9211385,631.28
2026-03-03 00:00:00+00:00,617.0589670028127,623.996792729975,612.1587548488142,621.9393,18493391,625.72
2026-03-04 00:00:00+00:00,623.1320971912787,628.1416450918786,621.2932750452253,626.3724,13489830,630.18
2026-03-05 00:00:00+00:00,623.4998998292943,626.6905049377004,617.6454873406614,623.0228,12198780,626.81
2026-03-06 00:00:00+00:00,615.5929319227723,618.0629173681743,612.2780822405124,614.6934,9739164,618.43
